time,hum,tem,co2,illumination,pressure,pm2_5,pm10,wind_direction,wind_direction_angle,wind_speed,wind_speed_level,tsr,bat
2023-04-29T00:11:02.933,99.9,29.2,369,0,1003.4,31,39,WNW,283.3,1.1,1,0,
2023-04-28T23:51:02.928,99.9,29.2,375,0,1003.5,31,39,NNW,341.3,1.1,1,0,
2023-04-28T23:31:02.923,99.9,29.2,385,0,1003.6,31,39,WNW,300.1,0.8,1,0,
2023-04-28T23:11:02.913,99.9,29.2,372,0,1003.7,26,32,N,353.6,0.7,1,0,
2023-04-28T22:51:02.923,99.9,29.3,365,0,1003.9,30,38,WNW,297.6,1,1,0,
2023-04-28T22:31:02.936,99.9,29.4,359,0,1004.1,22,27,NW,324.6,1.4,1,0,
2023-04-28T22:11:02.927,99.9,29.5,353,0,1004,31,39,NNW,334,1.4,1,0,
2023-04-28T21:51:02.912,99.9,29.5,362,0,1003.9,33,42,NW,313.1,1.1,1,0,
2023-04-28T21:31:02.927,99.9,29.5,361,0,1003.7,33,44,WSW,244.1,1.5,1,0,
2023-04-28T21:11:02.944,99.9,29.5,356,0,1003.6,34,43,NW,313.4,1.2,1,0,
2023-04-28T20:51:02.940,99.9,29.6,364,0,1003.3,31,38,NNE,29.9,1.1,1,0,
2023-04-28T20:31:02.927,99.9,29.7,346,0,1003,27,36,W,277.9,0.8,1,0,
2023-04-28T20:11:02.911,99.9,29.7,340,0,1002.8,29,37,NW,315.6,1.8,2,0,
2023-04-28T19:51:02.914,99.9,29.9,336,0,1002.6,28,35,NW,306.7,1.4,1,0,
2023-04-28T19:31:02.934,99.9,30,329,0,1002.4,33,43,ENE,62.6,0.5,1,0,
2023-04-28T19:11:02.936,99.9,30.1,314,0,1002.1,31,39,NNW,343.1,1.5,1,0,
2023-04-28T18:51:02.921,99.9,30.3,326,0,1001.7,25,31,N,352.1,1.3,1,0,
2023-04-28T18:31:02.921,99.9,30.4,327,230,1001.1,28,36,WNW,298.9,1.9,2,0,
2023-04-28T18:11:02.922,99.9,30.7,316,3230,1001,28,36,W,273.2,3.6,3,14.7,
2023-04-28T17:51:02.918,99.5,31.5,312,15720,1000.8,28,35,NNW,344,2.2,2,79.7,
2023-04-28T17:31:02.921,95.4,31.9,311,31650,1000.5,26,34,WNW,302.6,1.4,1,148.9,
2023-04-28T17:11:02.889,94.3,31.8,302,16130,1000.5,22,28,W,278.8,2.6,2,89.2,
2023-04-28T16:51:02.881,92.7,32.1,321,9690,1000.6,39,51,NNW,327.8,1.6,2,58.6,
2023-04-28T16:31:02.903,88.5,32.6,328,18100,1000.4,24,31,NW,317.9,1.1,1,136.7,
2023-04-28T16:11:02.887,86.3,32.8,336,22020,1000.5,25,32,WNW,288.4,1.7,2,141,
2023-04-28T15:51:02.867,84.5,33.7,315,58130,1000.6,19,24,W,267.7,2.1,2,353.3,
2023-04-28T15:31:02.857,82.7,34.2,295,85420,1000.5,20,26,NNW,331.2,2.3,2,458.2,
2023-04-28T15:11:02.853,83.1,34.3,323,89550,1000.6,21,26,W,270.1,2,2,488.4,
2023-04-28T14:51:02.817,84.2,34.6,302,97340,1001,32,42,NW,310.9,2.6,2,547.5,
2023-04-28T14:31:02.800,82.4,35,319,95250,1001.4,24,30,NNW,331.4,1.8,2,564.3,
2023-04-28T14:11:02.766,82.2,35,298,107710,1001.6,30,37,WSW,242,2,2,641.2,
2023-04-28T13:51:02.745,80.2,35.5,347,116310,1001.8,24,31,NW,323.2,1.6,2,709.6,
2023-04-28T13:31:02.706,72.9,37.2,332,42080,1002.4,24,31,WNW,299.6,1.9,2,287.8,
2023-04-28T13:11:02.674,75.2,36.4,360,124940,1002.3,21,27,W,277.8,3.1,2,787.4,
2023-04-28T12:51:02.665,75.7,35.2,367,115490,1002.8,18,22,W,271.4,2.4,2,765.8,
2023-04-28T12:31:02.633,77,36.2,288,119140,1003.1,23,30,WNW,298.5,1.6,2,782.3,
2023-04-28T12:11:02.604,78.4,34.9,303,50650,1003.8,28,34,NW,314.3,0.7,1,341.4,
2023-04-28T11:51:02.584,79.4,34.9,343,53010,1004.1,26,33,E,87.9,1.4,1,371.1,
2023-04-28T11:31:02.548,80.1,35,314,112110,1004,29,37,SSW,212.2,0.8,1,748.1,
2023-04-28T11:11:02.535,79.4,35.3,302,117240,1004.3,25,32,WNW,283.5,1.6,2,774.9,
2023-04-28T10:51:02.506,84.1,34.3,300,48150,1004.6,33,42,WSW,248.5,1.1,1,339.1,
2023-04-28T10:31:02.480,84.7,35.3,314,113420,1004.8,35,43,N,4.9,0.5,1,733.5,
2023-04-28T10:11:02.468,86.8,34,341,101890,1004.9,40,52,NW,319.7,1.3,1,663.7,
2023-04-28T09:51:02.433,94,33.2,307,88330,1005.1,43,53,NW,324.1,1.2,1,582.6,
2023-04-28T09:31:02.413,94.3,33.9,299,97130,1005.4,36,47,WNW,289.1,1.5,1,595.3,
2023-04-28T09:11:02.404,98.1,32.9,289,83710,1005.6,32,41,WSW,252.4,0.7,1,508.3,
2023-04-28T08:51:02.386,99.9,32.5,326,57200,1005.6,33,41,NW,318.8,1.7,2,388.7,
2023-04-28T08:31:02.358,99.9,33.4,358,69560,1005.3,55,69,N,353.2,0.5,1,406.4,
2023-04-28T08:11:02.345,99.9,32.3,338,43780,1005.4,56,74,NW,310.3,0.2,0,292,
2023-04-28T07:51:02.338,99.9,32.2,366,46990,1005,64,81,WNW,303,0.4,1,295.3,
2023-04-28T07:31:02.315,99.9,30.9,366,40040,1004.6,64,83,NNW,338.2,0.5,1,247.8,
2023-04-28T07:11:02.305,99.9,29.8,386,22070,1004.6,70,93,NNW,339.7,0,0,140.8,
2023-04-28T06:51:02.305,99.9,29.5,419,29550,1004.4,66,84,NNW,341.3,0,0,170.5,
2023-04-28T06:31:02.300,99.9,27.8,465,12840,1004.2,74,94,ENE,69.8,0,0,81.5,
2023-04-28T06:11:02.295,99.9,27.2,462,3740,1004.1,79,104,ENE,58.7,0.7,1,21.8,
2023-04-28T05:51:02.295,99.9,26.9,447,430,1004,85,105,E,93.2,0.5,1,0,
2023-04-28T05:31:02.279,99.9,26.9,484,0,1003.5,84,109,E,95,0,0,0,
2023-04-28T05:11:02.295,99.9,27,500,0,1003.2,122,155,E,84.3,0.7,1,0,
2023-04-28T04:51:02.291,99.9,27,469,0,1002.9,81,101,E,89.9,0.7,1,0,
2023-04-28T04:31:02.290,99.9,27.1,450,0,1002.9,78,104,ENE,70.3,0.4,1,0,
2023-04-28T04:11:02.294,99.9,27,468,0,1003,79,100,ESE,107.5,0.6,1,0,
2023-04-28T03:51:02.282,99.9,27.2,454,0,1003,91,122,ENE,60.3,0.6,1,0,
2023-04-28T03:31:02.285,99.9,27.2,442,0,1003,92,123,ENE,78.5,0.5,1,0,
2023-04-28T03:11:02.275,99.9,27.4,448,0,1002.9,73,95,ENE,67.5,0.1,0,0,
2023-04-28T02:51:02.273,99.9,27.8,427,0,1002.8,68,85,ENE,75.9,0,0,0,
2023-04-28T02:31:02.265,99.9,27.6,416,0,1003.2,66,87,E,90.9,0,0,0,
2023-04-28T01:51:02.255,99.9,28,407,0,1003.3,66,87,NNW,337.1,0,0,0,
2023-04-28T01:31:02.240,99.9,28,396,0,1003.3,59,73,W,259.9,0,0,0,
2023-04-28T01:11:02.224,99.9,28.5,378,0,1003.5,67,87,N,351.5,0,0,0,
2023-04-28T00:51:02.228,99.9,28.6,368,0,1003.7,66,87,N,357,0,0,0,
2023-04-28T00:31:02.215,99.9,28.9,344,0,1003.9,66,85,NNW,341,0.4,1,0,
2023-04-28T00:11:02.230,99.9,29,361,0,1004.1,63,81,W,280.1,0,0,0,
2023-04-27T23:51:02.225,99.9,29.1,362,0,1004.2,61,77,W,272.4,0.7,1,0,
2023-04-27T23:31:02.215,99.9,29.1,365,0,1004.4,57,74,NW,318.6,0.4,1,0,
2023-04-27T23:11:02.183,99.9,29.2,367,0,1004.6,59,78,NW,309.2,1,1,0,
2023-04-27T22:51:02.202,99.9,29.2,359,0,1004.5,57,76,NNW,332,1.3,1,0,
2023-04-27T22:31:02.202,99.9,29.2,361,0,1004.5,54,68,NW,306.3,1.5,1,0,
2023-04-27T22:11:02.188,99.9,29.3,352,0,1004.5,59,78,N,0.2,0.8,1,0,
2023-04-27T21:51:02.188,99.9,29.3,347,0,1004.5,59,78,NNE,24.7,1,1,0,
2023-04-27T21:31:02.176,99.9,29.4,350,0,1004.2,56,71,NW,318.9,2.1,2,0,
2023-04-27T21:11:02.157,99.9,29.5,320,0,1004.1,53,69,NNW,333.7,1.4,1,0,
2023-04-27T20:51:02.157,99.9,29.6,323,0,1003.9,54,67,NW,326,1.8,2,0,
2023-04-27T20:31:02.162,99.9,29.7,316,0,1003.5,57,76,NW,320,1,1,0,
2023-04-27T20:11:02.136,99.9,29.8,300,0,1003.3,48,62,NNE,24.3,1.2,1,0,
2023-04-27T19:51:02.139,99.9,29.9,303,0,1003.4,54,69,N,11.2,1.3,1,0,
2023-04-27T19:31:02.116,99.9,30,292,0,1003,55,71,WNW,297.2,1,1,0,
2023-04-27T19:11:02.117,99.9,30.1,304,0,1002.7,56,70,NW,305.6,1.5,1,0,
2023-04-27T18:51:02.120,99.9,30.3,315,0,1002.3,59,74,WNW,301.9,1.7,2,0,
2023-04-27T18:31:02.116,99.9,30.5,299,250,1002.1,59,74,WNW,302.1,1.8,2,0,
2023-04-27T18:11:02.077,99.9,30.8,311,2860,1001.9,64,84,WNW,282.8,0.7,1,13.3,
2023-04-27T17:51:02.077,99.9,31.2,282,6250,1001.5,55,71,WNW,293.3,1.2,1,26.4,
2023-04-27T17:31:02.077,99.9,31.9,282,16020,1001.2,55,70,WNW,297.4,1.3,1,66.8,
2023-04-27T17:11:02.032,99.9,32,288,39230,1000.9,54,68,WNW,303.4,3.6,3,172.2,
2023-04-27T16:51:02.032,96.7,32.1,286,29730,1000.8,48,60,WNW,298.4,3.2,2,155.8,
2023-04-27T16:31:02.013,88.8,32.6,323,55400,1001,46,61,W,261.6,2,2,295.3,
2023-04-27T16:11:01.991,87.5,33.2,294,45460,1001.2,46,61,NW,307.2,2.1,2,281.1,
2023-04-27T15:51:01.975,85.3,33.6,297,96820,1001,44,57,W,278.5,2.3,2,476.5,
2023-04-27T15:31:01.959,84.6,33.2,320,58310,1001.4,50,65,W,268.6,4.2,3,347.7,
2023-04-27T15:11:01.915,80.9,33.4,284,58440,1001.5,46,58,N,353.8,2,2,360.3,
2023-04-27T14:51:01.909,80.6,33.7,305,73930,1001.6,45,58,NW,318.1,1.7,2,442.1,
2023-04-27T14:31:01.878,76.3,35.1,301,99810,1001.7,46,61,WNW,294.3,2,2,553.8,
2023-04-27T14:11:01.894,74.5,35.2,299,113980,1001.9,50,66,WSW,253,2.7,2,649.6,
2023-04-27T13:51:01.863,74.3,34.9,288,104450,1001.8,50,63,NNW,344.9,3.1,2,619.7,
2023-04-27T13:31:01.849,70.7,36.2,310,103250,1002.3,48,63,NNE,28.6,1.1,1,638.7,
2023-04-27T13:11:01.858,70.4,35.7,358,98170,1002.5,46,59,NW,313,1.5,1,615,
2023-04-27T12:51:01.848,73.5,35,299,108400,1002.8,50,65,SSE,167.8,0.8,1,683.9,
2023-04-27T12:31:01.839,73.4,34.4,298,71090,1003.3,52,69,WSW,253,1.7,2,471.4,
2023-04-27T12:11:01.805,72.3,36,295,102860,1003.4,55,73,W,281,1.2,1,662.8,
2023-04-27T11:51:01.828,74.7,34.6,287,112880,1003.7,49,62,WNW,295.6,1.3,1,731.3,
2023-04-26T18:31:01.785,91.4,30.7,271,80,1001.3,64,86,SW,224.7,0.8,1,0,
2023-04-26T18:11:01.795,89.2,31,268,1480,1000.6,60,76,WNW,299.6,1.2,1,4.9,
2023-04-26T17:31:01.797,83.9,32.1,278,10500,999.8,57,75,E,84,1.6,2,48.5,
2023-04-26T17:11:01.785,81.9,32.8,282,23340,999.6,75,99,E,98,1.5,1,110.4,
2023-04-26T16:51:01.783,80.9,33.3,307,35370,999.6,58,72,ENE,62.9,2.1,2,177.6,
2023-04-26T16:31:01.755,79,34.1,301,47820,999.8,61,77,SSE,158.7,1.1,1,254,
2023-04-26T16:11:01.766,78.4,34.8,286,61290,999.7,62,80,NE,53,0.8,1,301.4,
2023-04-26T15:51:01.757,78,35.2,287,70130,999.8,65,84,ESE,118.3,0.7,1,366.9,
2023-04-26T15:31:01.742,78.7,35.4,352,76240,1000.1,68,87,WSW,249.6,0.9,1,405.1,
2023-04-26T15:11:01.745,79.9,35,275,77160,1000.4,74,92,ENE,56.4,0.7,1,447.3,
2023-04-26T14:51:01.724,85.9,33.5,288,47350,1000.5,69,89,WSW,256.4,1.1,1,306.3,
2023-04-26T14:31:01.715,81,34,303,41740,1000.9,68,86,E,85.7,0.7,1,271.8,
2023-04-26T14:11:01.706,76.5,36,305,108170,1000.9,65,83,SE,123.8,1.5,1,615.1,
2023-04-26T13:51:01.714,84.1,33.8,311,42960,1001.3,70,92,S,175.7,1.7,2,283.7,
2023-04-26T13:31:01.696,80.8,34.9,322,107480,1001.8,60,79,NW,322.5,1.3,1,659.8,
2023-04-26T13:11:01.665,76.3,35.9,323,45220,1002.3,75,100,E,86,0.2,0,302.8,
2023-04-26T12:51:01.680,75,35.8,310,98160,1002.7,64,80,NW,319.7,0.6,1,617.1,
2023-04-26T12:31:01.687,80.9,34,291,77650,1003.1,62,79,N,351,0.5,1,427.6,
2023-04-26T12:11:01.654,82.7,33.7,314,36380,1003.3,75,94,ESE,112.3,0.8,1,254,
2023-04-26T11:51:01.655,80.1,33.9,337,60950,1003.4,70,89,SE,128.2,1.9,2,394.5,
2023-04-26T11:31:01.643,75,36.5,316,107160,1003.6,62,80,NNW,344.7,0.8,1,674.9,
2023-04-26T11:11:01.624,76.6,36.1,314,65160,1004.1,59,76,SSE,160.5,0.4,1,413.9,
2023-04-26T10:51:01.635,82.4,34,295,51640,1004.2,62,77,ESE,105.9,0.1,0,340.9,
2023-04-26T10:31:01.620,84.1,34.7,306,93620,1004.1,64,79,WNW,301.3,0.1,0,598.4,
2023-04-26T10:11:01.606,90.5,33.8,305,56720,1004.7,71,91,NNW,348.5,0.5,1,366.9,
2023-04-26T09:51:01.592,96.4,32.8,301,84080,1004.8,59,74,NE,53.9,0.8,1,519.1,
2023-04-26T09:31:01.591,84.9,33.8,335,87910,1004.8,43,57,S,186.8,0.5,1,533,
2023-04-26T09:11:01.577,97.2,32.6,306,62850,1004.9,54,71,ENE,69.1,0,0,391.4,
2023-04-26T08:51:01.585,94.5,33.2,308,76350,1005,42,55,ESE,105.7,1.4,1,453.2,
2023-04-26T08:31:01.575,99.9,32.5,343,66030,1004.9,42,55,SE,142.5,0.2,0,392.4,
2023-04-26T08:11:01.583,99.9,31.1,371,62450,1004.9,77,97,ESE,110.4,0.7,1,370,
2023-04-26T07:51:01.572,99.9,30.2,412,49440,1004.7,134,173,SSE,151.2,1.3,1,304.5,
2023-04-26T07:31:01.572,99.9,29.8,457,38770,1004.3,150,197,ESE,117.3,1.6,2,245,
2023-04-26T07:11:01.574,99.9,28.9,526,29450,1003.9,195,251,NNE,14.2,0.6,1,174.7,
2023-04-26T06:51:01.572,99.9,27.6,609,17610,1003.8,210,276,E,82.4,0.9,1,108.6,
2023-04-26T06:31:01.575,99.9,27.2,669,9250,1003.8,207,274,E,94.4,0.2,0,57,
2023-04-26T06:11:01.584,99.9,26.7,699,3490,1003.7,195,249,SE,142.9,0,0,19.8,
2023-04-26T05:51:01.583,99.9,26.6,707,410,1003.2,158,200,ENE,56.8,0.4,1,0,
2023-04-26T05:31:01.594,99.9,26.5,706,0,1003.2,153,195,SSE,163.3,0,0,0,
2023-04-26T05:11:01.604,99.9,26.7,665,0,1003.1,149,197,ESE,101.9,1.1,1,0,
2023-04-26T04:51:01.604,99.9,26.8,616,0,1002.7,200,250,E,92.2,1,1,0,
2023-04-26T04:31:01.595,99.9,26.6,635,0,1002.4,154,199,SE,126.5,0,0,0,
2023-04-26T04:11:01.604,99.9,26.7,603,0,1001.9,111,143,ENE,66,0.6,1,0,
2023-04-26T03:51:01.615,99.9,27,593,0,1001.7,123,163,N,353.7,0,0,0,
2023-04-26T03:31:01.594,99.9,27.1,601,0,1001.9,115,148,ESE,111.4,0.9,1,0,
2023-04-26T03:11:01.615,99.9,27.3,564,0,1002,97,125,ENE,63.8,0.7,1,0,
2023-04-26T02:51:01.605,99.9,27.4,543,0,1002.1,111,138,SE,130.6,1.1,1,0,
2023-04-26T02:31:01.627,99.9,27.6,441,0,1002.4,99,125,ENE,76.5,0,0,0,
2023-04-26T02:11:01.627,99.9,27.8,391,0,1002.4,90,117,ENE,63,0,0,0,
2023-04-26T01:51:01.635,99.9,27.9,393,0,1002.4,57,73,S,188.6,0,0,0,
2023-04-26T01:31:01.623,99.9,28.1,410,0,1002.5,50,63,ESE,120,0,0,0,
2023-04-26T01:11:01.611,99.9,28.4,410,0,1002.1,50,66,W,271.2,0.2,0,0,
2023-04-26T00:51:01.634,99.9,28.5,411,0,1002.2,50,63,NNW,342.1,0,0,0,
2023-04-26T00:31:01.614,99.9,28.5,419,0,1002.3,50,65,WNW,290.7,0.6,1,0,
2023-04-26T00:11:01.633,99.9,28.5,412,0,1002.7,49,61,NW,316,0,0,0,
2023-04-25T23:51:01.643,99.9,28.6,418,0,1002.9,51,66,NW,324.7,0.7,1,0,
2023-04-25T23:31:01.634,99.9,28.5,408,0,1003.1,45,57,WNW,298.6,0,0,0,
2023-04-25T23:11:01.643,99.9,28.5,410,0,1003.6,45,57,NW,313.9,0.3,1,0,
2023-04-25T22:51:01.653,99.9,28.5,401,0,1004,54,69,NW,309.1,0.7,1,0,
2023-04-25T22:31:01.648,99.9,28.6,406,0,1004,52,66,NNW,327.1,0.7,1,0,
2023-04-25T21:51:01.644,99.9,28.8,399,0,1004.2,41,55,NNW,339.1,0.5,1,0,
2023-04-25T21:31:01.651,99.9,28.8,383,0,1004,43,55,WNW,301.3,1.5,1,0,
2023-04-25T20:31:01.653,99.9,29.2,373,0,1003.3,34,45,W,278.5,1.1,1,0,
2023-04-25T20:11:01.643,99.9,29.3,354,0,1002.8,38,49,N,355,2,2,0,
2023-04-25T19:51:01.654,99.9,29.4,336,0,1002.8,35,46,NNE,19.2,0.9,1,0,
2023-04-25T19:31:01.653,99.9,29.5,312,0,1002.7,35,45,WNW,298,1.6,2,0,
2023-04-25T19:11:01.653,99.9,29.6,323,0,1002.6,32,42,NNE,18.1,1.1,1,0,
2023-04-25T18:51:01.664,99.9,29.8,340,0,1002.1,34,44,NW,324.6,1.1,1,0,
2023-04-25T18:11:01.655,99.9,30.3,300,2500,1000.9,32,40,NW,306.6,2,2,11.4,
2023-04-25T17:51:01.665,99.9,31.1,293,10860,1000.3,33,43,NW,319.1,1.5,1,53.6,
2023-04-25T17:31:01.656,99.9,31.6,301,22440,1000,33,43,WNW,282.1,2,2,98.5,
2023-04-25T17:11:01.665,99.9,31.7,291,30940,999.9,35,46,W,279.6,2,2,138,
2023-04-25T16:31:01.645,99.9,32.3,293,57520,1000.1,28,35,NNW,334.6,5,3,285.8,
2023-04-25T16:11:01.645,99.9,32.2,288,65320,1000.2,32,40,WNW,301.4,1.6,2,285.1,
2023-04-25T15:31:01.643,99.9,32.3,297,61200,1000.7,28,36,W,264.7,2.3,2,351.4,
2023-04-25T15:11:01.616,99.9,32.1,290,30210,1001.3,28,37,NW,308.7,0.9,1,223.2,
2023-04-25T14:51:01.637,99.9,32.6,291,22230,1001.5,34,43,W,275.8,0.8,1,159.9,
2023-04-25T13:51:01.616,95.6,33.4,275,32660,1002.1,23,28,NNW,326.8,1.7,2,243.7,
2023-04-25T13:31:01.617,99,33.3,293,60360,1002.3,21,27,ESE,111.9,1.3,1,379,
2023-04-25T13:11:01.615,93.7,33.6,274,67560,1002.8,18,23,SSE,163.1,1.1,1,488.9,
2023-04-25T12:51:01.594,94.4,33.6,293,57690,1003,21,27,NW,311.4,2,2,370.2,
2023-04-25T12:31:01.584,93.3,34,304,107680,1003.2,21,27,SSW,210.2,3.4,3,668.3,
2023-04-25T12:11:01.583,92.8,34,313,87820,1003.6,22,27,N,6.6,1.6,2,553.2,
2023-04-25T11:11:01.564,99.9,33.2,309,116380,1004.4,22,29,NW,319.7,1.1,1,761.8,
2023-04-25T10:51:01.564,99.9,32.3,305,80500,1004.6,22,27,NE,47.3,0.8,1,465.7,
2023-04-25T10:31:01.553,99.9,31.9,309,108030,1004.5,22,28,N,4.9,0.5,1,693,
2023-04-25T09:51:01.555,99.9,31.6,300,38490,1005,23,30,W,276.9,1.6,2,263.9,
2023-04-25T09:31:01.535,99.9,32,316,51590,1004.8,21,27,WNW,289.6,1.1,1,368.4,
2023-04-25T08:51:01.555,99.9,31.7,347,66440,1004.7,24,31,ENE,75,0.7,1,402.9,
2023-04-25T08:31:01.550,99.9,33.5,351,84740,1004.6,21,27,NE,55.4,0,0,495.2,
2023-04-25T08:11:01.540,99.9,32.6,395,38030,1004.6,25,31,NW,310.1,0,0,254,
2023-04-25T07:51:01.551,99.9,29,396,19770,1004.4,25,32,SSW,195.5,0.1,0,135.6,
2023-04-25T07:31:01.521,99.9,28.5,432,15290,1004,27,33,SSE,156,0.5,1,97.4,
2023-04-25T07:11:01.531,99.9,28.4,441,22180,1003.9,32,40,ENE,77.5,0,0,152,
2023-04-25T06:51:01.551,99.9,27.8,463,14210,1003.5,45,60,SSE,151.5,0,0,94.1,
2023-04-25T06:11:01.531,99.9,26.8,475,3470,1003.1,70,90,NE,36.8,0.7,1,20.9,
2023-04-25T05:51:01.560,99.9,26.7,531,420,1003.2,63,79,WNW,292.5,0,0,0,
2023-04-25T05:31:01.542,99.9,26.7,554,0,1003.1,108,139,SSE,161.2,0.5,1,0,
2023-04-25T05:11:01.550,99.9,26.7,544,0,1002.8,102,127,ESE,120.4,0.6,1,0,
2023-04-25T04:31:01.551,99.9,26.6,615,0,1002.5,130,169,SE,136.3,0,0,0,
2023-04-25T04:11:01.550,99.9,26.6,582,0,1002.4,31,40,N,356.7,0.5,1,0,
2023-04-25T03:31:01.566,99.9,27,475,0,1002.2,31,41,E,80.9,0,0,0,
2023-04-25T03:11:01.578,99.9,27.2,465,0,1002.1,32,42,NNW,334.8,0,0,0,
2023-04-25T02:51:01.571,99.9,27.2,461,0,1001.9,37,48,NNW,331.3,0,0,0,
2023-04-25T02:31:01.569,99.9,27.4,470,0,1002.4,30,37,ENE,65.3,0.8,1,0,
2023-04-25T01:51:01.590,99.9,28,408,0,1002.5,40,52,E,87.3,0.7,1,0,
2023-04-25T01:31:01.585,99.9,28.5,374,0,1002.6,34,45,NNW,336,0.7,1,0,
2023-04-25T00:51:01.584,99.9,29.1,392,0,1002.8,28,36,NNE,14,0,0,0,
2023-04-25T00:31:01.585,99.9,29,380,0,1002.6,22,27,NNW,326.8,0,0,0,
2023-04-25T00:11:01.585,99.9,29.1,377,0,1002.7,22,27,WNW,297.8,0.8,1,0,
2023-04-24T23:51:01.596,99.9,29.2,383,0,1002.6,18,23,WNW,298.5,1.2,1,0,
2023-04-24T23:31:01.611,99.9,29,378,0,1002.9,18,23,NW,313,1.1,1,0,
2023-04-24T23:11:01.596,99.9,29.2,362,0,1003.3,16,21,N,351.9,1,1,0,
2023-04-24T22:51:01.624,99.9,29.1,368,0,1003.5,15,18,NNW,346.6,0.6,1,0,
2023-04-24T22:11:01.616,99.9,29.3,357,0,1004.1,19,25,WNW,285.5,1.3,1,0,
2023-04-24T21:51:01.624,99.9,29.3,360,0,1003.9,17,22,W,274.3,1,1,0,
2023-04-24T21:31:01.608,99.9,29.3,356,0,1003.7,10,12,NW,309,1.2,1,0,
2023-04-24T21:11:01.607,99.9,29.4,370,0,1003.2,10,12,WNW,298.8,1.1,1,0,
2023-04-24T20:51:01.606,99.9,29.5,376,0,1003.1,11,14,N,359,1.5,1,0,
2023-04-24T20:31:01.615,99.9,29.7,331,0,1002.8,14,18,NNW,342.6,1.3,1,0,
2023-04-24T20:11:01.607,99.9,29.7,358,0,1002.4,12,15,W,258.8,1.6,2,0,
2023-04-24T19:31:01.606,99.9,30,333,0,1001.8,15,19,NW,311,1.3,1,0,
2023-04-24T19:11:01.626,99.9,30.2,332,0,1001.6,12,15,WNW,288.3,1.4,1,0,
2023-04-24T18:51:01.621,99.9,30.2,322,0,1001.4,16,20,NW,318.8,1.6,2,0,
2023-04-24T18:31:01.605,99.9,30.3,320,50,1001.7,14,18,W,267.3,1,1,0,
2023-04-24T17:51:01.631,99.9,30.7,314,1180,1000.8,10,13,WNW,291.6,1.4,1,3.5,
2023-04-24T17:31:01.621,99.9,30.7,291,2240,1000.2,16,21,SW,232.5,1.7,2,10.3,
2023-04-24T17:11:01.626,99.9,31,304,4450,1000.7,12,15,W,260.2,2.6,2,28.3,
2023-04-24T16:51:01.624,99.9,31.4,290,6630,1000.1,13,17,S,180.2,1.7,2,42.8,
2023-04-24T16:31:01.623,99.9,31.4,291,9710,1000.5,14,18,WNW,302.6,1.9,2,62.2,
2023-04-24T16:11:01.605,99.9,31.6,296,9960,1000.2,14,18,NW,319.2,2.5,2,68.2,
2023-04-24T15:31:01.607,99.9,32.5,304,9270,1000.1,13,16,SW,223.7,1.2,1,55.6,
2023-04-24T15:11:01.598,88.6,33.7,292,101410,999.7,10,12,WNW,284.6,1.6,2,562.2,
2023-04-24T14:51:01.592,94,33.4,293,55300,1000.1,12,15,SSE,161.4,0.5,1,389.8,
2023-04-24T13:51:01.560,86.1,34.4,282,46080,1000.9,16,20,NW,313.9,1.8,2,311.1,
2023-04-24T13:31:01.562,81.1,34.5,312,41220,1001.3,17,21,SSE,156.4,1.1,1,267.5,
2023-04-24T13:11:01.570,83,34.5,315,40340,1001.7,15,19,W,271.9,0.6,1,268.3,
2023-04-24T12:31:01.565,80.8,35.1,304,64630,1002.4,15,19,WNW,302.2,1,1,405.6,
2023-04-24T12:11:01.536,77.9,37,286,122490,1002.5,13,16,N,2.1,0.4,1,789.1,
2023-04-24T11:51:01.528,83.5,35,298,72500,1002.9,19,24,NNE,28,0.8,1,473.4,
2023-04-24T11:31:01.517,86.7,35.3,314,55480,1003.1,16,20,NE,41.3,0.5,1,359.7,
2023-04-24T11:11:01.517,93.7,34,305,115890,1003,15,19,W,281.2,0.7,1,752.2,
2023-04-24T10:51:01.507,93.3,33.9,308,114820,1003.3,17,21,NNW,332.9,1.4,1,732.7,
2023-04-24T10:31:01.498,99.9,33,329,109260,1003.4,27,33,N,353.7,1.7,2,697.9,
2023-04-24T10:11:01.514,99.9,33.4,327,101470,1003.6,27,35,NNW,341.1,0.9,1,640.7,
2023-04-24T09:51:01.492,99.9,33,332,98910,1003.9,29,38,NW,315.7,1,1,616.6,
2023-04-24T09:31:01.470,99.9,33.1,303,92970,1003.9,35,44,NNW,337.7,0.3,1,567.7,
2023-04-24T09:11:01.454,99.9,30.5,293,45590,1004.1,34,44,NE,44.6,0.5,1,306.4,
2023-04-24T08:51:01.454,99.9,31.7,332,45090,1004,29,38,WNW,296.2,0,0,304.3,
2023-04-24T08:31:01.475,99.9,30.9,330,72710,1003.5,29,38,ENE,67.5,0.5,1,414.6,
2023-04-24T08:11:01.476,99.9,29.9,333,47480,1003.3,29,38,NE,50.9,0.8,1,313.3,
2023-04-24T07:51:01.476,99.9,29,354,56270,1002.8,31,39,SSW,191.4,0.7,1,331.5,
2023-04-24T07:31:01.495,99.9,27.6,332,32080,1002.7,33,43,ESE,106.4,1.5,1,229.5,
2023-04-24T07:11:01.466,99.9,27.8,382,35370,1002.3,43,55,ENE,65.1,1.6,2,198.9,
2023-04-24T06:51:01.466,99.9,26.8,429,22130,1001.9,40,50,E,81.8,1.2,1,119.4,
